"IUCN_binomial","trait_binomial","phylogeny_binomial","body_mass_median","litter_clutch_size","activity","hab_breadth","volant","diet_5cat","range_size_decimaldegrees","range_size_km2","threat"
"Pteropus_macrotis","Pteropus_macrotis","Pteropus_macrotis",365.99,1,2,8,2,2,50.5846716664607,623622.327996652,"LC"
"Pteropus_mahaganus","Pteropus_mahaganus","Pteropus_mahaganus",297.28,NA,2,1,2,2,1.0335364148048,12712.5570472264,"VU"
"Pteropus_mariannus","Pteropus_mariannus","Pteropus_mariannus",458.58,NA,2,2,2,2,0.086031454964799,1031.77557169695,"EN"
"Pteropus_melanopogon","Pteropus_melanopogon","Pteropus_melanopogon",874.94,NA,2,1,2,2,2.57203365509915,31799.1642548526,"EN"
"Pteropus_melanotus","Pteropus_melanotus","Pteropus_melanotus",418.05,1,2,2,2,2,0.58996442002175,7266.8823392986,"VU"
"Pteropus_molossinus","Pteropus_molossinus","Pteropus_molossinus",284.21,1,2,1,2,2,0.0283323100115506,348.567011043931,"VU"
"Pteropus_neohibernicus","Pteropus_neohibernicus","Pteropus_neohibernicus",1017.37,1,2,6,2,2,54.9184792081337,676990.864366788,"LC"
"Pteropus_niger","Pteropus_niger","Pteropus_niger",465.365,1,2,3,2,2,0.382849930497,4435.90438012792,"VU"
"Pteropus_nitendiensis","Pteropus_nitendiensis","Pteropus_nitendiensis",275.56,NA,2,2,2,2,0.0422884749594,514.918494236523,"EN"
"Pteropus_ocularis","Pteropus_ocularis","Pteropus_ocularis",228.76,NA,2,1,2,2,2.1766308550686,26928.2611207941,"VU"
"Pteropus_ornatus","Pteropus_ornatus","Pteropus_ornatus",336.25,0.98,2,2,2,2,1.5985407599393,18452.1732264943,"VU"
"Pteropus_pelewensis","Pteropus_pelewensis","Pteropus_pelewensis",361.25,NA,2,2,2,2,0.0454143600017988,557.487652823442,"NT"
"Pteropus_pelewensis","Pteropus_pelewensis","Pteropus_pelewensis",361.25,NA,2,2,2,2,0.0454143600017988,557.487652823442,"NT"
"Pteropus_personatus","Pteropus_personatus","Pteropus_personatus",130.84,NA,2,1,2,2,2.05402573508075,25447.2239293906,"LC"
"Pteropus_pohlei","Pteropus_pohlei","Pteropus_pohlei",352.75,NA,2,3,2,2,0.211116494951801,2615.04056948363,"VU"
"Pteropus_poliocephalus","Pteropus_poliocephalus","Pteropus_poliocephalus",702.78,1,2,5,2,2,23.8088887002184,250190.939958427,"VU"
"Pteropus_pselaphon","Pteropus_pselaphon","Pteropus_pselaphon",321.49,0.98,2,1,2,2,0.006477640018048,72.107600004705,"CR"
"Pteropus_pumilus","Pteropus_pumilus","Pteropus_pumilus",184.05,NA,2,1,2,2,4.79507856544485,58357.4533822347,"NT"
"Pteropus_rayneri","Pteropus_rayneri","Pteropus_rayneri",661.28,0.99,2,2,2,2,2.4187593897112,29691.3089399246,"NT"
"Pteropus_rennelli","Pteropus_rennelli","Pteropus_rennelli",452.5545,0.99,2,1,2,2,0.0451039750931,547.46957230403,"VU"
"Pteropus_rodricensis","Pteropus_rodricensis","Pteropus_rodricensis",256.17,1,2,1,2,2,0.00955860207139,111.508923441318,"CR"
"Pteropus_rufus","Pteropus_rufus","Pteropus_rufus",452.5545,1,2,2,2,2,15.9310090366,186407.525975253,"VU"
"Pteropus_samoensis","Pteropus_samoensis","Pteropus_samoensis",309.99,1,2,1,2,2,1.7092182498733,20260.7739153947,"NT"
"Pteropus_scapulatus","Pteropus_scapulatus","Pteropus_scapulatus",380.35,1,2,7,2,2,268.78837993869,3047531.83086218,"LC"
"Pteropus_seychellensis","Pteropus_seychellensis","Pteropus_seychellensis",492.2,1,2,1,2,2,0.225924421141988,2747.97427737499,"LC"
"Pteropus_speciosus","Pteropus_speciosus","Pteropus_speciosus",344.76,NA,2,NA,2,2,0.29868557511179,3681.61753093098,"DD"
"Pteropus_temminckii","Pteropus_temminckii","Pteropus_temminckii",406.90225,NA,2,1,2,2,2.1766262000599,26928.2034307627,"VU"
"Pteropus_tonganus","Pteropus_tonganus","Pteropus_tonganus",510.045,1,2,2,2,2,4.92176800464665,58161.1735504863,"LC"
"Pteropus_ualanus","Pteropus_ualanus","Pteropus_ualanus",452.5545,NA,2,2,2,2,0.0083632650132,103.192190591727,"VU"
"Pteropus_vampyrus","Pteropus_vampyrus","Pteropus_vampyrus",944.685,0.995,2,3,2,2,158.864967761136,1953294.12370489,"NT"
"Pteropus_vetulus","Pteropus_vetulus","Pteropus_vetulus",151.54,NA,2,3,2,2,1.4395334300008,16614.5411991596,"VU"
"Pteropus_voeltzkowi","Pteropus_voeltzkowi","Pteropus_voeltzkowi",542.4,1,2,2,2,2,0.0741031000832,914.554868902687,"VU"
"Pteropus_woodfordi","Pteropus_woodfordi","Pteropus_woodfordi",122.67,1,2,3,2,2,1.1267638248738,13790.7770993133,"VU"
"Ptilocercus_lowii","Ptilocercus_lowii","Ptilocercus_lowii",42.5,2,2,1,1,5,28.4124727608471,351223.949300354,"LC"
"Pudu_mephistophiles","Pudu_mephistophiles","Pudu_mephistophiles",9599.97,1,2,2,1,1,10.68325194987,131649.23753648,"VU"
"Pudu_puda","Pudu_puda","Pudu_puda",9642.62,1.125,2,1,1,1,17.8206662408,166604.170578351,"NT"
"Puma_concolor","Puma_concolor","Puma_concolor",51600.04,2.76,2,18,1,3,2049.229199107,22764559.631746,"LC"
"Punomys_kofordi","Punomys_kofordi","Punomys_kofordi",84.8,NA,1,4,1,1,0.0883073099122,1060.70113245893,"VU"
"Punomys_lemminus","Punomys_lemminus","Punomys_lemminus",84.8,1.94,1,3,1,1,0.251452625143,2988.10929385813,"VU"
"Pygathrix_cinerea","Pygathrix_cinerea","Pygathrix_cinerea",9875,1,1,2,1,1,2.07173173202,24824.8545021157,"CR"
"Pygathrix_nemaeus","Pygathrix_nemaeus","Pygathrix_nemaeus",9411.1,1.005,1,2,1,1,7.953122223727,94413.7592848883,"EN"
"Pygathrix_nigripes","Pygathrix_nigripes","Pygathrix_nigripes",10333.32,1,1,2,1,1,7.91709893433,95621.2315804088,"EN"
"Pygeretmus_platyurus","Pygeretmus_platyurus","Pygeretmus_platyurus",30.07,5.3775,2,1,1,1,109.94366242,926499.104115752,"LC"
"Pygeretmus_pumilio","Pygeretmus_pumilio","Pygeretmus_pumilio",52.24,3.2625,2,1,1,1,393.48716263068,3431032.30134108,"LC"
"Pygeretmus_zhitkovi","Pygeretmus_zhitkovi","Pygeretmus_zhitkovi",36.414535,5.49,2,1,1,1,11.8785257258,103036.204957424,"NT"
"Pygoderma_bilabiatum","Pygoderma_bilabiatum","Pygoderma_bilabiatum",18.5,0.985,2,2,2,2,255.963247179,2972111.14632491,"LC"
"Rangifer_tarandus","Rangifer_tarandus","Rangifer_tarandus",101250,1.55,1,2,1,1,3478.43649827991,18593534.8196815,"VU"
"Raphicerus_campestris","Raphicerus_campestris","Raphicerus_campestris",11333.33,0.99,1,5,1,1,354.88546954,4067592.13052358,"LC"
"Raphicerus_melanotis","Raphicerus_melanotis","Raphicerus_melanotis",10503.14,NA,1,2,1,1,18.32607668578,190698.898962206,"LC"
"Raphicerus_sharpei","Raphicerus_sharpei","Raphicerus_sharpei",9396.9,1,1,3,1,1,207.272588736,2476846.41976964,"LC"
"Rattus_adustus","Rattus_adustus","Rattus_adustus",157.4177167,NA,2,1,1,5,0.0326342600128,402.612563360716,"DD"
"Rattus_andamanensis","Rattus_andamanensis","Rattus_andamanensis",149.96,8.3125,2,3,1,5,155.445369666988,1751920.93418926,"LC"
"Rattus_annandalei","Rattus_annandalei","Rattus_annandalei",197.49,NA,2,2,1,5,10.1649978505049,125818.928247028,"LC"
"Rattus_arfakienis","Rattus_arfakienis","Rattus_arfakienis",156.8354333,NA,NA,1,1,NA,0.00667651712482,82.7204399495991,"DD"
"Rattus_argentiventer","Rattus_argentiventer","Rattus_argentiventer",165.37,8.395,2,3,1,5,139.373947024035,1716581.99188691,"LC"
"Rattus_arrogans","Rattus_arrogans","Rattus_arrogans",56.385,2.15,2,3,1,5,0.9943792709593,12292.0831573234,"LC"
"Rattus_baluensis","Rattus_baluensis","Rattus_baluensis",107.5,NA,2,2,1,5,0.0579870650122,714.546243285076,"LC"
"Rattus_blangorum","Rattus_blangorum","Rattus_blangorum",149.96,5.88,2,1,1,5,0.124856575211,1543.58693322923,"DD"
"Rattus_bontanus","Rattus_bontanus","Rattus_bontanus",197.9177167,NA,2,2,1,5,0.2180830198841,2691.90747150075,"DD"
"Rattus_burrus","Rattus_burrus","Rattus_burrus",139.65,NA,2,1,1,5,0.0919808659458,1131.14485273382,"EN"
"Rattus_colletti","Rattus_colletti","Rattus_colletti",146.48,5.995,2,1,1,5,7.164624250438,86574.397187163,"LC"
"Rattus_elaphinus","Rattus_elaphinus","Rattus_elaphinus",131.35,NA,2,1,1,5,0.3302054699288,4089.83254528152,"NT"
"Rattus_enganus","Rattus_enganus","Rattus_enganus",230.9177167,NA,2,1,1,5,0.0326342600128,402.612563360716,"DD"
"Rattus_everetti","Rattus_everetti","Rattus_everetti",253.53,NA,2,3,1,5,20.080476835541,242798.342666573,"LC"
"Rattus_exulans","Rattus_exulans","Rattus_exulans",50.63,3.6825,2,18,1,5,301.336902040497,3644684.98068001,"LC"
"Rattus_feliceus","Rattus_feliceus","Rattus_feliceus",306,3.475,2,2,1,5,1.41577634004,17516.80555195,"NT"
"Rattus_fuscipes","Rattus_fuscipes","Rattus_fuscipes",127.29,4.58,2,5,1,5,46.9450163501836,488253.010693135,"LC"
"Rattus_giluwensis","Rattus_giluwensis","Rattus_giluwensis",156.8354333,NA,2,2,1,5,0.2680607366939,3304.91953341966,"LC"
"Rattus_hainaldi","Rattus_hainaldi","Rattus_hainaldi",109.686944,NA,2,2,1,5,0.0614873998838,753.31505065807,"EN"
"Rattus_hoffmanni","Rattus_hoffmanni","Rattus_hoffmanni",147,NA,2,4,1,5,13.7252300101141,169890.419888424,"LC"
"Rattus_hoogerwerfi","Rattus_hoogerwerfi","Rattus_hoogerwerfi",165,NA,2,1,1,5,0.05296099499065,654.918563936253,"VU"
"Rattus_jobiensis","Rattus_jobiensis","Rattus_jobiensis",380,3.475,2,2,1,5,0.389434667384844,4824.46882582781,"NT"
"Rattus_koopmani","Rattus_koopmani","Rattus_koopmani",154.1177167,NA,2,1,1,5,0.190883004961,2364.73902198367,"DD"
"Rattus_korinchi","Rattus_korinchi","Rattus_korinchi",131,NA,2,1,1,5,0.0370048498881,458.40101411447,"DD"
"Rattus_leucopus","Rattus_leucopus","Rattus_leucopus",171.73,3.4625,2,2,1,5,30.004265422559,367440.096070053,"LC"
"Rattus_losea","Rattus_losea","Rattus_losea",104.63,NA,2,7,1,5,179.392926371545,2048316.18856743,"LC"
"Rattus_lugens","Rattus_lugens","Rattus_lugens",224,5.95,2,1,1,5,0.4880738299825,6044.63331070733,"VU"
"Rattus_lutreolus","Rattus_lutreolus","Rattus_lutreolus",106,4.68,2,7,1,5,26.0312523939631,261522.826895098,"LC"
"Rattus_marmosurus","Rattus_marmosurus","Rattus_marmosurus",217,NA,2,2,1,5,7.61214295519,94284.5289799923,"LC"
"Rattus_mindorensis","Rattus_mindorensis","Rattus_mindorensis",156.8354333,6.4,2,2,1,5,0.417827909974,5046.40014344178,"DD"
"Rattus_mollicomulus","Rattus_mollicomulus","Rattus_mollicomulus",107.806944,NA,2,1,1,5,0.0129890250231,160.265077517381,"VU"
"Rattus_montanus","Rattus_montanus","Rattus_montanus",136,NA,2,2,1,5,0.0283156300339,348.161023771004,"EN"
"Rattus_mordax","Rattus_mordax","Rattus_mordax",230,2.96,2,7,1,5,4.21006774532458,51501.4720315663,"LC"
"Rattus_morotaiensis","Rattus_morotaiensis","Rattus_morotaiensis",148.25,NA,2,3,1,5,1.810585250056,22431.5222055308,"LC"
"Rattus_niobe","Rattus_niobe","Rattus_niobe",45.07,2.15,2,2,1,1,8.99967497923,110795.82126628,"LC"
"Rattus_nitidus","Rattus_nitidus","Rattus_nitidus",100.02,3.09,2,12,1,5,325.550487395049,3601379.02183927,"LC"
"Rattus_norvegicus","Rattus_norvegicus","Rattus_norvegicus",282.89,8.9225,2,5,1,5,2468.81875633218,19186007.6443871,"LC"
"Rattus_novaeguineae","Rattus_novaeguineae","Rattus_novaeguineae",133,5.37,2,3,1,5,2.85945160211,35176.2349435009,"LC"
"Rattus_omichlodes","Rattus_omichlodes","Rattus_omichlodes",70.02,NA,2,2,1,5,0.0236381043735,292.175652861565,"DD"
"Rattus_osgoodi","Rattus_osgoodi","Rattus_osgoodi",93,NA,2,3,1,5,0.500853349905,6069.21266419847,"LC"
"Rattus_palmarum","Rattus_palmarum","Rattus_palmarum",491,NA,2,3,1,5,0.0894665649922,1099.67970083837,"VU"
"Rattus_pelurus","Rattus_pelurus","Rattus_pelurus",163.5527167,NA,2,1,1,5,0.190883004961,2364.73902198367,"DD"
"Rattus_pococki","Rattus_pococki","Rattus_pococki",54.77,2.15,2,1,1,5,5.31277330495,65660.8827619889,"LC"
"Rattus_praetor","Rattus_praetor","Rattus_praetor",194.43,3.935,2,7,1,5,25.3026258965367,312803.096224882,"LC"
"Rattus_pyctoris","Rattus_pyctoris","Rattus_pyctoris",142.98,4.23,2,5,1,5,189.340059953,1963905.68589051,"LC"
"Rattus_ranjiniae","Rattus_ranjiniae","Rattus_ranjiniae",120,NA,2,1,1,5,0.0046091499966,56.2267275491405,"EN"
"Rattus_rattus","Rattus_rattus","Rattus_rattus",200,5.915,2,21,1,5,692.627521544545,7906866.14876292,"LC"
"Rattus_richardsoni","Rattus_richardsoni","Rattus_richardsoni",64.29,2.15,2,3,1,1,0.568030679846,7021.10050573938,"VU"
"Rattus_salocco","Rattus_salocco","Rattus_salocco",153.3977167,NA,2,1,1,5,0.113988145013,1409.49182224249,"DD"
"Rattus_satarae","Rattus_satarae","Rattus_satarae",149.96,5.95,2,1,1,5,0.2608553801583,3144.96646141575,"VU"
"Rattus_simalurensis","Rattus_simalurensis","Rattus_simalurensis",142.68,5.88,2,1,1,5,0.1489197250868,1843.49402510351,"EN"
"Rattus_sordidus","Rattus_sordidus","Rattus_sordidus",157.5,5.9925,2,4,1,5,21.7380777972718,259889.555687433,"LC"
"Rattus_steini","Rattus_steini","Rattus_steini",153.085,3.6125,2,4,1,5,19.155523599382,236347.37983805,"LC"
"Rattus_stoicus","Rattus_stoicus","Rattus_stoicus",323,NA,2,1,1,5,0.02174934498375,263.372010232585,"VU"
"Rattus_tanezumi","Rattus_tanezumi","Rattus_tanezumi",140.84,5.95,2,14,1,5,696.57406978553,7507950.273744,"LC"
"Rattus_tawitawiensis","Rattus_tawitawiensis","Rattus_tawitawiensis",180,NA,2,1,1,5,0.0323269850088,398.928515507223,"DD"
"Rattus_timorensis","Rattus_timorensis","Rattus_timorensis",158.5777167,NA,2,1,1,5,0.0314031399877,383.748286704084,"DD"
"Rattus_tiomanicus","Rattus_tiomanicus","Rattus_tiomanicus",129.96,4.875,2,7,1,5,121.741541619518,1505094.98730656,"LC"
"Rattus_tunneyi","Rattus_tunneyi","Rattus_tunneyi",141.395,5.4425,2,3,1,5,65.5522537292988,767152.12398431,"LC"
"Rattus_vandeuseni","Rattus_vandeuseni","Rattus_vandeuseni",67.24,2.15,2,1,1,1,0.166048310868,2027.4957680319,"EN"
"Rattus_verecundus","Rattus_verecundus","Rattus_verecundus",97.02,2.15,2,3,1,1,12.4990188481701,153805.586054855,"LC"
"Rattus_villosissimus","Rattus_villosissimus","Rattus_villosissimus",193.5,5.995,2,2,1,5,189.371382437,2167106.58789826,"LC"
"Rattus_xanthurus","Rattus_xanthurus","Rattus_xanthurus",303,NA,2,1,1,5,1.28918718996,15973.9594390325,"NT"
"Ratufa_affinis","Ratufa_affinis","Ratufa_affinis",1155.82,NA,1,2,1,5,108.674005399305,1344645.97994902,"NT"
"Ratufa_bicolor","Ratufa_bicolor","Ratufa_bicolor",2000,1.575,1,2,1,5,217.639644039678,2571301.57285368,"NT"
"Ratufa_indica","Ratufa_indica","Ratufa_indica",1060,1,1,3,1,5,30.3519829449859,357198.018955868,"LC"
"Ratufa_macroura","Ratufa_macroura","Ratufa_macroura",1326.24,3.41,1,3,1,5,2.60567453956,32005.7415017552,"NT"
"Redunca_arundinum","Redunca_arundinum","Redunca_arundinum",58000.27,0.99,2,2,1,1,399.873704503999,4792659.68015583,"LC"
"Redunca_fulvorufula","Redunca_fulvorufula","Redunca_fulvorufula",29499.86,1,2,2,1,1,91.271143251168,1050074.02994765,"LC"
"Redunca_redunca","Redunca_redunca","Redunca_redunca",43288.95,1,2,3,1,1,485.212813431,5939228.01643874,"LC"
"Reithrodon_auritus","Reithrodon_auritus","Reithrodon_auritus",75.45,3.9575,2,4,1,1,131.11936305575,1192198.88959239,"LC"
"Reithrodon_typicus","Reithrodon_typicus","Reithrodon_typicus",70.85,4.515,2,2,1,1,29.6128578811124,310204.054385534,"LC"
"Reithrodontomys_bakeri","Reithrodontomys_bakeri","Reithrodontomys_bakeri",15.87621084,NA,NA,2,1,NA,0.0734412194076,867.548285524672,"EN"
"Reithrodontomys_brevirostris","Reithrodontomys_brevirostris","Reithrodontomys_brevirostris",12.9,3.4,2,1,1,1,1.72723799217,20973.6331166794,"LC"
"Reithrodontomys_burti","Reithrodontomys_burti","Reithrodontomys_burti",20,NA,2,2,1,1,4.72638574009,51801.1090102581,"DD"
"Reithrodontomys_chrysopsis","Reithrodontomys_chrysopsis","Reithrodontomys_chrysopsis",19,3.4,2,1,1,1,4.62936597578,54096.6245895925,"LC"
"Reithrodontomys_creper","Reithrodontomys_creper","Reithrodontomys_creper",22.8,2.21,2,1,1,1,1.0117400133,12364.5982413266,"LC"
"Reithrodontomys_darienensis","Reithrodontomys_darienensis","Reithrodontomys_darienensis",12.99,3.88,2,1,1,1,3.57934733434,43863.4399792942,"LC"
"Reithrodontomys_fulvescens","Reithrodontomys_fulvescens","Reithrodontomys_fulvescens",11.55,3.43,2,3,1,1,241.090661962,2642747.5364615,"LC"
"Reithrodontomys_gracilis","Reithrodontomys_gracilis","Reithrodontomys_gracilis",12.47,3.06,2,4,1,1,27.5906514984,326863.256112062,"LC"
"Reithrodontomys_hirsutus","Reithrodontomys_hirsutus","Reithrodontomys_hirsutus",20,3.88,2,1,1,1,0.722007038659,8359.01307273108,"VU"
"Reithrodontomys_humulis","Reithrodontomys_humulis","Reithrodontomys_humulis",8.31,2.9675,2,4,1,1,126.415997734,1299564.99529543,"LC"
"Reithrodontomys_megalotis","Reithrodontomys_megalotis","Reithrodontomys_megalotis",10.72,3.965,2,6,1,1,526.517083007,5125874.07184193,"LC"
"Reithrodontomys_mexicanus","Reithrodontomys_mexicanus","Reithrodontomys_mexicanus",15.71,2.91,2,6,1,1,45.40061913297,543218.197994949,"LC"
"Reithrodontomys_microdon","Reithrodontomys_microdon","Reithrodontomys_microdon",20,NA,2,1,1,1,6.6307097685245,78072.2423322553,"LC"
"Reithrodontomys_montanus","Reithrodontomys_montanus","Reithrodontomys_montanus",10.9,3.99,2,2,1,1,185.469461004,1850597.56338974,"LC"
"Reithrodontomys_paradoxus","Reithrodontomys_paradoxus","Reithrodontomys_paradoxus",15.87621084,NA,2,2,1,1,0.01954886356645,237.817221105028,"DD"
"Reithrodontomys_raviventris","Reithrodontomys_raviventris","Reithrodontomys_raviventris",11,3.8725,2,2,1,1,0.099558544739751,973.275112417783,"EN"
"Reithrodontomys_rodriguezi","Reithrodontomys_rodriguezi","Reithrodontomys_rodriguezi",21.25400301,NA,2,1,1,1,0.141845492007,1730.61276462664,"LC"
"Reithrodontomys_spectabilis","Reithrodontomys_spectabilis","Reithrodontomys_spectabilis",20.19,NA,2,1,1,1,0.0422638585928,490.764423180507,"CR"
"Reithrodontomys_sumichrasti","Reithrodontomys_sumichrasti","Reithrodontomys_sumichrasti",19,3.49,2,1,1,1,27.927096478627,330373.064774899,"LC"
"Reithrodontomys_tenuirostris","Reithrodontomys_tenuirostris","Reithrodontomys_tenuirostris",20,NA,2,1,1,1,1.14822014632345,13739.5166425679,"VU"
"Reithrodontomys_zacatecae","Reithrodontomys_zacatecae","Reithrodontomys_zacatecae",11,3.75,2,1,1,1,18.8686103417,212105.945124648,"LC"
"Rhabdomys_pumilio","Rhabdomys_pumilio","Rhabdomys_pumilio",41.12,5.64,1,8,1,1,289.808543394784,3290893.74871143,"LC"
"Rhagomys_longilingua","Rhagomys_longilingua","Rhagomys_longilingua",21.2,NA,2,2,1,1,0.1926944400063,2307.65695907935,"LC"
"Rhagomys_rufescens","Rhagomys_rufescens","Rhagomys_rufescens",21.2,NA,2,1,1,1,10.4444903462,119845.688389673,"NT"
"Rheithrosciurus_macrotis","Rheithrosciurus_macrotis","Rheithrosciurus_macrotis",1353.27,NA,1,2,1,2,59.5771911545,737515.499874254,"VU"
"Rheomys_mexicanus","Rheomys_mexicanus","Rheomys_mexicanus",40,NA,2,2,1,4,0.00764713215377,90.7059152740887,"EN"
"Rheomys_raptor","Rheomys_raptor","Rheomys_raptor",38,0.97,2,2,1,4,1.01535506184,12410.0616173999,"LC"
"Rheomys_thomasi","Rheomys_thomasi","Rheomys_thomasi",40,0.97,2,3,1,4,2.031661241772,24335.2555348762,"NT"
"Rheomys_underwoodi","Rheomys_underwoodi","Rheomys_underwoodi",39.3273439,NA,2,2,1,4,0.440124051982,5378.79625118465,"LC"
"Rhinoceros_sondaicus","Rhinoceros_sondaicus","Rhinoceros_sondaicus",1750000,1,2,2,1,1,0.0201859250248,247.634466994673,"CR"
"Rhinoceros_unicornis","Rhinoceros_unicornis","Rhinoceros_unicornis",1602333,1.205,2,4,1,1,0.30011058053406,3298.61070204479,"VU"
"Rhinolophus_acuminatus","Rhinolophus_acuminatus","Rhinolophus_acuminatus",12.1,1,2,2,2,4,89.1298434183582,1083857.7716961,"LC"
"Rhinolophus_adami","Rhinolophus_adami","Rhinolophus_adami",11.14952381,NA,2,1,2,4,0.0254082377106,314.10158450214,"DD"
"Rhinolophus_affinis","Rhinolophus_affinis","Rhinolophus_affinis",13.7,0.99,2,5,2,4,478.949440978732,5534663.90603275,"LC"
"Rhinolophus_alcyone","Rhinolophus_alcyone","Rhinolophus_alcyone",18.62,0.98,2,3,2,4,232.930943691583,2877811.75552759,"LC"
"Rhinolophus_arcuatus","Rhinolophus_arcuatus","Rhinolophus_arcuatus",8.98,NA,2,3,2,4,29.2162265048666,354919.471088308,"LC"
"Rhinolophus_beddomei","Rhinolophus_beddomei","Rhinolophus_beddomei",11.14952381,0.99,2,4,2,4,15.479057446761,186530.81826006,"LC"
"Rhinolophus_blasii","Rhinolophus_blasii","Rhinolophus_blasii",10.29,1,2,7,2,4,326.342915755945,3420945.16991738,"LC"
"Rhinolophus_bocharicus","Rhinolophus_bocharicus","Rhinolophus_bocharicus",15.05,NA,2,5,2,4,97.1858141489,926034.30620854,"LC"
"Rhinolophus_borneensis","Rhinolophus_borneensis","Rhinolophus_borneensis",9.5,NA,2,3,2,4,60.509023094533,748681.610314415,"LC"
"Rhinolophus_canuti","Rhinolophus_canuti","Rhinolophus_canuti",11.14952381,NA,2,2,2,4,0.46758627493055,5733.24044814792,"VU"
"Rhinolophus_capensis","Rhinolophus_capensis","Rhinolophus_capensis",12.87,0.9925,2,3,2,4,23.3568670485,243348.890917056,"LC"
"Rhinolophus_celebensis","Rhinolophus_celebensis","Rhinolophus_celebensis",10.4,NA,2,2,2,4,25.1454405498537,310275.99810795,"LC"
"Rhinolophus_clivosus","Rhinolophus_clivosus","Rhinolophus_clivosus",13.40476191,NA,2,5,2,4,323.33251949781,3732104.80607635,"LC"
"Rhinolophus_coelophyllus","Rhinolophus_coelophyllus","Rhinolophus_coelophyllus",7.07,NA,2,1,2,4,35.9420525362158,428485.987215343,"LC"
"Rhinolophus_cognatus","Rhinolophus_cognatus","Rhinolophus_cognatus",10.49,NA,2,3,2,4,0.255868558420573,3096.12204591664,"EN"
"Rhinolophus_convexus","Rhinolophus_convexus","Rhinolophus_convexus",10.88476191,NA,2,1,2,4,0.6574341499053,7690.68750675164,"DD"
"Rhinolophus_creaghi","Rhinolophus_creaghi","Rhinolophus_creaghi",12,NA,2,2,2,4,13.193357792262,162662.082313643,"LC"
"Rhinolophus_darlingi","Rhinolophus_darlingi","Rhinolophus_darlingi",8.94,1.96,2,3,2,4,120.462323488973,1366232.93593369,"LC"
"Rhinolophus_deckenii","Rhinolophus_deckenii","Rhinolophus_deckenii",11.14952381,NA,2,2,2,4,12.9494509971012,159243.39820718,"NT"
"Rhinolophus_denti","Rhinolophus_denti","Rhinolophus_denti",6.15,1,2,3,2,4,147.792085421523,1712144.35820148,"LC"
"Rhinolophus_eloquens","Rhinolophus_eloquens","Rhinolophus_eloquens",19.05,0.99,2,3,2,4,57.8945834910247,716779.713269012,"LC"
"Rhinolophus_euryale","Rhinolophus_euryale","Rhinolophus_euryale",8.725,1,2,8,2,4,315.897426368272,2996521.23648298,"NT"
"Rhinolophus_euryotis","Rhinolophus_euryotis","Rhinolophus_euryotis",14.3,NA,2,4,2,4,62.8807480786501,776435.764064819,"LC"
"Rhinolophus_ferrumequinum","Rhinolophus_ferrumequinum","Rhinolophus_ferrumequinum",22.59,0.985,2,6,2,4,990.8279205907,9766007.9804121,"LC"
